ori,data_year,offense,state_abbr,cleared,actual
NJ0010200,2011,violent-crime,NJ,321,741
NJ0010200,2012,violent-crime,NJ,180,699
NM0010000,2009,violent-crime,NM,432,813
NM0010000,2010,violent-crime,NM,455,795
NM0010000,2011,violent-crime,NM,449,784
NM0010000,2012,violent-crime,NM,493,756
NM0010000,2013,violent-crime,NM,444,670
NM0010000,2014,violent-crime,NM,322,613
NM0010000,2015,violent-crime,NM,379,756
NM0010000,2016,violent-crime,NM,396,763
NM0010100,2009,violent-crime,NM,1628,4082
NM0010100,2010,violent-crime,NM,2189,4291
NM0010100,2011,violent-crime,NM,2131,4210
NM0010100,2012,violent-crime,NM,1889,4151
NM0010100,2013,violent-crime,NM,1981,4325
NM0010100,2014,violent-crime,NM,2064,4934
NM0010100,2015,violent-crime,NM,2173,5406
NM0010100,2016,violent-crime,NM,2312,6245
NM0010200,2009,violent-crime,NM,6,18
NM0010200,2010,violent-crime,NM,5,23
NM0010200,2011,violent-crime,NM,8,36
NM0010200,2012,violent-crime,NM,0,43
NY0010000,2009,violent-crime,NY,22,24
NY0010000,2010,violent-crime,NY,10,12
NY0010000,2011,violent-crime,NY,11,16
NY0010000,2012,violent-crime,NY,3,5
NY0010000,2013,violent-crime,NY,5,5
NY0010000,2014,violent-crime,NY,8,9
NY0010000,2015,violent-crime,NY,15,17
NY0010000,2016,violent-crime,NY,15,19
NY0010100,2009,violent-crime,NY,372,1007
NY0010100,2010,violent-crime,NY,372,981
NY0010100,2011,violent-crime,NY,383,939
NY0010100,2012,violent-crime,NY,302,802
NY0010100,2013,violent-crime,NY,338,791
NY0010100,2014,violent-crime,NY,331,792
NY0010100,2015,violent-crime,NY,366,791
NY0010100,2016,violent-crime,NY,401,852
NY0010200,2009,violent-crime,NY,34,51
NY0010200,2010,violent-crime,NY,29,40
NY0010200,2011,violent-crime,NY,24,35
NY0010200,2012,violent-crime,NY,31,43
NC0010000,2009,violent-crime,NC,122,140
NC0010000,2010,violent-crime,NC,85,115
NC0010000,2011,violent-crime,NC,75,94
NC0010000,2012,violent-crime,NC,87,116
NC0010000,2013,violent-crime,NC,84,109
NC0010000,2014,violent-crime,NC,81,123
NC0010000,2015,violent-crime,NC,97,114
NC0010000,2016,violent-crime,NC,77,95
NC0010100,2009,violent-crime,NC,252,401
NC0010100,2010,violent-crime,NC,240,395
NC0010100,2011,violent-crime,NC,249,405
NC0010100,2012,violent-crime,NC,263,406
NC0010100,2013,violent-crime,NC,247,362
NC0010100,2014,violent-crime,NC,219,352
NC0010100,2015,violent-crime,NC,223,372
NC0010100,2016,violent-crime,NC,231,392
NC0010200,2009,violent-crime,NC,7,9
NC0010200,2010,violent-crime,NC,18,20
NC0010200,2011,violent-crime,NC,14,17
NC0010200,2012,violent-crime,NC,2,4
ND0010000,2009,violent-crime,ND,1,2
ND0010000,2010,violent-crime,ND,0,1
ND0010000,2011,violent-crime,ND,0,1
ND0010000,2012,violent-crime,ND,0,0
ND0010000,2013,violent-crime,ND,1,1
ND0010000,2014,violent-crime,ND,0,2
ND0010000,2015,violent-crime,ND,0,4
ND0010000,2016,violent-crime,ND,1,1
ND0020000,2009,violent-crime,ND,1,2
ND0020000,2010,violent-crime,ND,0,0
ND0020000,2011,violent-crime,ND,0,1
ND0020000,2012,violent-crime,ND,0,2
ND0020000,2013,violent-crime,ND,0,2
ND0020000,2014,violent-crime,ND,4,6
ND0020000,2015,violent-crime,ND,0,1
ND0020000,2016,violent-crime,ND,0,1
ND0020100,2009,violent-crime,ND,2,5
ND0020100,2010,violent-crime,ND,2,4
ND0020100,2011,violent-crime,ND,0,2
ND0020100,2012,violent-crime,ND,4,10
OH0010000,2009,violent-crime,OH,0,4
OH0010000,2010,violent-crime,OH,1,1
OH0010000,2011,violent-crime,OH,0,1
OH0010000,2012,violent-crime,OH,7,13
OH0010000,2013,violent-crime,OH,5,10
OH0010000,2014,violent-crime,OH,5,12
OH0010000,2015,violent-crime,OH,1,10
OH0010000,2016,violent-crime,OH,1,6
OH0010200,2009,violent-crime,OH,0,0
OH0010200,2010,violent-crime,OH,0,0
OH0010200,2011,violent-crime,OH,0,3
OH0010200,2012,violent-crime,OH,1,1
OH0010200,2013,violent-crime,OH,0,1
OH0010200,2014,violent-crime,OH,0,1
OH0010200,2015,violent-crime,OH,0,0
OH0010200,2016,violent-crime,OH,0,3
OH0010300,2009,violent-crime,OH,1,7
OH0010300,2010,violent-crime,OH,2,3
OH0010300,2011,violent-crime,OH,0,0
OH0010300,2012,violent-crime,OH,0,0
OK0010000,2009,violent-crime,OK,39,49
OK0010000,2010,violent-crime,OK,36,66
OK0010000,2011,violent-crime,OK,17,70
OK0010000,2012,violent-crime,OK,8,54
OK0010000,2013,violent-crime,OK,19,48
OK0010000,2014,violent-crime,OK,24,66
OK0010000,2015,violent-crime,OK,23,88
OK0010000,2016,violent-crime,OK,25,92
OK0010100,2009,violent-crime,OK,5,5
OK0010100,2010,violent-crime,OK,1,7
OK0010100,2011,violent-crime,OK,1,3
OK0010100,2012,violent-crime,OK,1,10
OK0010100,2013,violent-crime,OK,8,14
OK0010100,2014,violent-crime,OK,9,14
OK0010100,2015,violent-crime,OK,7,20
OK0010100,2016,violent-crime,OK,8,16
OK0010200,2009,violent-crime,OK,8,11
OK0010200,2010,violent-crime,OK,5,7
OK0010200,2011,violent-crime,OK,5,10
OK0010200,2012,violent-crime,OK,3,5
NB0010000,2009,property-crime,NE,3,109
NB0010000,2010,property-crime,NE,3,117
NB0010000,2011,property-crime,NE,5,170
NB0010000,2012,property-crime,NE,7,138
NB0010000,2013,property-crime,NE,9,113
NB0010000,2014,property-crime,NE,0,81
NB0010000,2015,property-crime,NE,3,85
NB0010000,2016,property-crime,NE,8,87
NB0010100,2009,property-crime,NE,138,805
NB0010100,2010,property-crime,NE,119,742
NB0010100,2011,property-crime,NE,184,874
NB0010100,2012,property-crime,NE,156,911
NB0010100,2013,property-crime,NE,183,920
NB0010100,2014,property-crime,NE,243,953
NB0010100,2015,property-crime,NE,173,802
NB0010100,2016,property-crime,NE,187,950
NB0020000,2009,property-crime,NE,0,13
NB0020000,2010,property-crime,NE,1,19
NB0020000,2011,property-crime,NE,1,20
NB0020000,2012,property-crime,NE,1,14
NV0010000,2009,property-crime,NV,66,174
NV0010000,2010,property-crime,NV,60,213
NV0010000,2011,property-crime,NV,96,255
NV0010000,2012,property-crime,NV,74,215
NV0010000,2013,property-crime,NV,53,207
NV0010000,2014,property-crime,NV,65,258
NV0010000,2015,property-crime,NV,65,210
NV0010000,2016,property-crime,NV,56,185
NV0010100,2009,property-crime,NV,95,340
NV0010100,2010,property-crime,NV,65,314
NV0010100,2011,property-crime,NV,85,353
NV0010100,2012,property-crime,NV,88,362
NV0010100,2013,property-crime,NV,94,365
NV0010100,2014,property-crime,NV,196,511
NV0010100,2015,property-crime,NV,180,337
NV0010100,2016,property-crime,NV,160,230
NV0020100,2009,property-crime,NV,9393,47668
NV0020100,2010,property-crime,NV,8302,43219
NV0020100,2011,property-crime,NV,6309,41426
NV0020100,2012,property-crime,NV,7738,46427
NH0010000,2009,property-crime,NH,0,0
NH0010000,2010,property-crime,NH,0,0
NH0010000,2011,property-crime,NH,0,0
NH0010000,2012,property-crime,NH,0,0
NH0010000,2013,property-crime,NH,0,0
NH0010000,2014,property-crime,NH,0,0
NH0010000,2015,property-crime,NH,0,0
NH0010000,2016,property-crime,NH,0,0
NH001010X,2009,property-crime,NH,0,0
NH001010X,2010,property-crime,NH,0,0
NH001010X,2011,property-crime,NH,0,0
NH001010X,2012,property-crime,NH,0,0
NH001010X,2013,property-crime,NH,0,0
NH001010X,2014,property-crime,NH,2,3
NH001010X,2015,property-crime,NH,0,2
NH001010X,2016,property-crime,NH,0,1
NH0010200,2009,property-crime,NH,7,73
NH0010200,2010,property-crime,NH,3,80
NH0010200,2011,property-crime,NH,7,146
NH0010200,2012,property-crime,NH,7,100
NJ0010000,2009,property-crime,NJ,0,0
NJ0010000,2010,property-crime,NJ,0,0
NJ0010000,2011,property-crime,NJ,0,0
NJ0010000,2012,property-crime,NJ,0,0
NJ0010000,2013,property-crime,NJ,0,0
NJ0010000,2014,property-crime,NJ,0,0
NJ0010000,2015,property-crime,NJ,0,0
NJ0010000,2016,property-crime,NJ,0,0
NJ0010100,2009,property-crime,NJ,17,224
NJ0010100,2010,property-crime,NJ,29,235
NJ0010100,2011,property-crime,NJ,15,218
NJ0010100,2012,property-crime,NJ,10,224
NJ0010100,2013,property-crime,NJ,43,266
NJ0010100,2014,property-crime,NJ,65,280
NJ0010100,2015,property-crime,NJ,53,205
NJ0010100,2016,property-crime,NJ,63,242
NJ0010200,2009,property-crime,NJ,378,2500
NJ0010200,2010,property-crime,NJ,319,2969
NJ0010200,2011,property-crime,NJ,360,2938
NJ0010200,2012,property-crime,NJ,311,2453
NM0010000,2009,property-crime,NM,279,2413
NM0010000,2010,property-crime,NM,232,2471
NM0010000,2011,property-crime,NM,292,2426
NM0010000,2012,property-crime,NM,263,2424
NM0010000,2013,property-crime,NM,301,2301
NM0010000,2014,property-crime,NM,240,2099
NM0010000,2015,property-crime,NM,194,2502
NM0010000,2016,property-crime,NM,269,2820
NM0010100,2009,property-crime,NM,5324,29140
NM0010100,2010,property-crime,NM,4988,26372
NM0010100,2011,property-crime,NM,5477,27976
NM0010100,2012,property-crime,NM,5651,29718
NM0010100,2013,property-crime,NM,6388,30531
NM0010100,2014,property-crime,NM,5844,30437
NM0010100,2015,property-crime,NM,5451,33993
NM0010100,2016,property-crime,NM,4846,38528
NM0010200,2009,property-crime,NM,20,630
NM0010200,2010,property-crime,NM,16,717
NM0010200,2011,property-crime,NM,6,650
NM0010200,2012,property-crime,NM,1,398
NY0010000,2009,property-crime,NY,58,171
NY0010000,2010,property-crime,NY,65,157
NY0010000,2011,property-crime,NY,56,178
NY0010000,2012,property-crime,NY,56,162
NY0010000,2013,property-crime,NY,38,143
NY0010000,2014,property-crime,NY,33,116
NY0010000,2015,property-crime,NY,29,110
NY0010000,2016,property-crime,NY,65,157
NY0010100,2009,property-crime,NY,514,4264
NY0010100,2010,property-crime,NY,548,4643
NY0010100,2011,property-crime,NY,508,4611
NY0010100,2012,property-crime,NY,504,4340
NY0010100,2013,property-crime,NY,446,4090
NY0010100,2014,property-crime,NY,525,3876
NY0010100,2015,property-crime,NY,520,3214
NY0010100,2016,property-crime,NY,548,3471
NY0010200,2009,property-crime,NY,131,337
NY0010200,2010,property-crime,NY,81,302
NY0010200,2011,property-crime,NY,80,295
NY0010200,2012,property-crime,NY,59,297
NC0010000,2009,property-crime,NC,313,1095
NC0010000,2010,property-crime,NC,277,1095
NC0010000,2011,property-crime,NC,248,1064
NC0010000,2012,property-crime,NC,291,1033
NC0010000,2013,property-crime,NC,238,934
NC0010000,2014,property-crime,NC,266,945
NC0010000,2015,property-crime,NC,227,832
NC0010000,2016,property-crime,NC,207,752
NC0010100,2009,property-crime,NC,902,3364
NC0010100,2010,property-crime,NC,973,3519
NC0010100,2011,property-crime,NC,980,3669
NC0010100,2012,property-crime,NC,846,2792
NC0010100,2013,property-crime,NC,881,2635
NC0010100,2014,property-crime,NC,554,2064
NC0010100,2015,property-crime,NC,441,1884
NC0010100,2016,property-crime,NC,429,1833
NC0010200,2009,property-crime,NC,31,111
NC0010200,2010,property-crime,NC,40,137
NC0010200,2011,property-crime,NC,70,149
NC0010200,2012,property-crime,NC,25,97
ND0010000,2009,property-crime,ND,2,9
ND0010000,2010,property-crime,ND,1,11
ND0010000,2011,property-crime,ND,2,19
ND0010000,2012,property-crime,ND,1,12
ND0010000,2013,property-crime,ND,2,9
ND0010000,2014,property-crime,ND,1,10
ND0010000,2015,property-crime,ND,0,7
ND0010000,2016,property-crime,ND,0,5
ND0020000,2009,property-crime,ND,1,13
ND0020000,2010,property-crime,ND,0,18
ND0020000,2011,property-crime,ND,3,45
ND0020000,2012,property-crime,ND,1,38
ND0020000,2013,property-crime,ND,3,33
ND0020000,2014,property-crime,ND,5,40
ND0020000,2015,property-crime,ND,2,33
ND0020000,2016,property-crime,ND,18,59
ND0020100,2009,property-crime,ND,5,57
ND0020100,2010,property-crime,ND,11,80
ND0020100,2011,property-crime,ND,6,65
ND0020100,2012,property-crime,ND,17,129
OH0010000,2009,property-crime,OH,16,170
OH0010000,2010,property-crime,OH,16,86
OH0010000,2011,property-crime,OH,4,42
OH0010000,2012,property-crime,OH,38,422
OH0010000,2013,property-crime,OH,12,310
OH0010000,2014,property-crime,OH,13,286
OH0010000,2015,property-crime,OH,11,206
OH0010000,2016,property-crime,OH,6,158
OH0010200,2009,property-crime,OH,0,2
OH0010200,2010,property-crime,OH,0,4
OH0010200,2011,property-crime,OH,2,45
OH0010200,2012,property-crime,OH,1,46
OH0010200,2013,property-crime,OH,0,6
OH0010200,2014,property-crime,OH,3,14
OH0010200,2015,property-crime,OH,1,14
OH0010200,2016,property-crime,OH,0,6
OH0010300,2009,property-crime,OH,22,168
OH0010300,2010,property-crime,OH,49,175
OH0010300,2011,property-crime,OH,3,10
OH0010300,2012,property-crime,OH,0,0
OK0010000,2009,property-crime,OK,10,229
OK0010000,2010,property-crime,OK,9,215
OK0010000,2011,property-crime,OK,6,274
OK0010000,2012,property-crime,OK,9,217
OK0010000,2013,property-crime,OK,2,140
OK0010000,2014,property-crime,OK,4,162
OK0010000,2015,property-crime,OK,10,207
OK0010000,2016,property-crime,OK,7,220
OK0010100,2009,property-crime,OK,18,43
OK0010100,2010,property-crime,OK,17,77
OK0010100,2011,property-crime,OK,20,79
OK0010100,2012,property-crime,OK,25,84
OK0010100,2013,property-crime,OK,54,196
OK0010100,2014,property-crime,OK,36,168
OK0010100,2015,property-crime,OK,18,165
OK0010100,2016,property-crime,OK,33,205
OK0010200,2009,property-crime,OK,7,54
OK0010200,2010,property-crime,OK,4,44
OK0010200,2011,property-crime,OK,7,37
OK0010200,2012,property-crime,OK,4,32
OR0010000,2009,aggravated-assault,OR,0,1
OR0010000,2010,aggravated-assault,OR,0,0
OR0010000,2011,aggravated-assault,OR,0,0
OR0010000,2012,aggravated-assault,OR,0,0
OR0010000,2013,aggravated-assault,OR,1,2
OR0010000,2014,aggravated-assault,OR,5,12
OR0010000,2015,aggravated-assault,OR,5,7
OR0010000,2016,aggravated-assault,OR,1,2
OR0010100,2009,aggravated-assault,OR,0,3
OR0010100,2010,aggravated-assault,OR,0,2
OR0010100,2011,aggravated-assault,OR,0,1
OR0010100,2012,aggravated-assault,OR,0,0
OR0010100,2013,aggravated-assault,OR,19,24
OR0010100,2014,aggravated-assault,OR,34,56
OR0010100,2015,aggravated-assault,OR,8,11
OR0010100,2016,aggravated-assault,OR,2,3
OR001070X,2009,aggravated-assault,OR,0,0
OR001070X,2010,aggravated-assault,OR,0,0
OR001070X,2011,aggravated-assault,OR,0,0
OR001070X,2012,aggravated-assault,OR,0,0
MD0010000,2009,aggravated-assault,MD,0,0
MD0010000,2010,aggravated-assault,MD,0,0
MD0010000,2011,aggravated-assault,MD,16,21
MD0010000,2012,aggravated-assault,MD,36,41
MD0010000,2013,aggravated-assault,MD,28,30
MD0010000,2014,aggravated-assault,MD,16,23
MD0010000,2015,aggravated-assault,MD,16,17
MD0010000,2016,aggravated-assault,MD,11,12
MD0010200,2009,aggravated-assault,MD,135,166
MD0010200,2010,aggravated-assault,MD,114,138
MD0010200,2011,aggravated-assault,MD,93,95
MD0010200,2012,aggravated-assault,MD,105,124
MD0010200,2013,aggravated-assault,MD,94,95
MD0010200,2014,aggravated-assault,MD,101,115
MD0010200,2015,aggravated-assault,MD,85,90
MD0010200,2016,aggravated-assault,MD,99,110
MD0010300,2009,aggravated-assault,MD,9,12
MD0010300,2010,aggravated-assault,MD,8,12
MD0010300,2011,aggravated-assault,MD,2,4
MD0010300,2012,aggravated-assault,MD,6,8
MAMSP0000,2009,aggravated-assault,MA,0,0
MAMSP0000,2010,aggravated-assault,MA,0,0
MAMSP0000,2011,aggravated-assault,MA,0,0
MAMSP0000,2012,aggravated-assault,MA,0,0
MAMSP0000,2013,aggravated-assault,MA,0,0
MAMSP0000,2014,aggravated-assault,MA,0,0
MAMSP0000,2015,aggravated-assault,MA,0,0
MAMSP0000,2016,aggravated-assault,MA,0,0
MA0010100,2009,aggravated-assault,MA,219,293
MA0010100,2010,aggravated-assault,MA,213,280
MA0010100,2011,aggravated-assault,MA,193,243
MA0010100,2012,aggravated-assault,MA,189,234
MA0010100,2013,aggravated-assault,MA,202,254
MA0010100,2014,aggravated-assault,MA,190,234
MA0010100,2015,aggravated-assault,MA,310,361
MA0010100,2016,aggravated-assault,MA,134,167
MA0010200,2009,aggravated-assault,MA,43,89
MA0010200,2010,aggravated-assault,MA,31,69
MA0010200,2011,aggravated-assault,MA,27,46
MA0010200,2012,aggravated-assault,MA,39,60
MI0100100,2009,aggravated-assault,MI,2,2
MI0100100,2010,aggravated-assault,MI,1,1
MI0100100,2011,aggravated-assault,MI,0,0
MI0100100,2012,aggravated-assault,MI,0,0
MI0100100,2013,aggravated-assault,MI,0,0
MI0100100,2014,aggravated-assault,MI,0,1
MI0100100,2015,aggravated-assault,MI,0,0
MI0100100,2016,aggravated-assault,MI,1,1
MI0110100,2009,aggravated-assault,MI,5,10
MI0110100,2010,aggravated-assault,MI,2,11
MI0110100,2011,aggravated-assault,MI,4,8
MI0110100,2012,aggravated-assault,MI,2,11
MI0110100,2013,aggravated-assault,MI,5,6
MI0110100,2014,aggravated-assault,MI,0,5
MI0110100,2015,aggravated-assault,MI,2,5
MI0110100,2016,aggravated-assault,MI,4,8
MI0200200,2009,aggravated-assault,MI,6,9
MI0200200,2010,aggravated-assault,MI,9,8
MI0200200,2011,aggravated-assault,MI,12,11
MI0200200,2012,aggravated-assault,MI,7,8
MN0010000,2009,aggravated-assault,MN,10,13
MN0010000,2010,aggravated-assault,MN,11,13
MN0010000,2011,aggravated-assault,MN,15,16
MN0010000,2012,aggravated-assault,MN,9,12
MN0010000,2013,aggravated-assault,MN,19,21
MN0010000,2014,aggravated-assault,MN,12,12
MN0010000,2015,aggravated-assault,MN,9,9
MN0010000,2016,aggravated-assault,MN,2,4
MN0010100,2015,aggravated-assault,MN,3,4
MN0010100,2016,aggravated-assault,MN,2,2
MN0010400,2015,aggravated-assault,MN,0,0
MN0010400,2016,aggravated-assault,MN,0,0
MN0020000,2009,aggravated-assault,MN,33,57
MN0020000,2010,aggravated-assault,MN,33,44
MN0020000,2011,aggravated-assault,MN,35,47
MN0020000,2012,aggravated-assault,MN,34,44
MN0020000,2013,aggravated-assault,MN,20,27
MN0020000,2014,aggravated-assault,MN,26,33
MN0020000,2015,aggravated-assault,MN,28,34
MN0020000,2016,aggravated-assault,MN,17,23
MS0010000,2009,aggravated-assault,MS,20,31
MS0010000,2010,aggravated-assault,MS,6,41
MS0010000,2011,aggravated-assault,MS,8,51
MS0010000,2012,aggravated-assault,MS,11,16
MS0010000,2013,aggravated-assault,MS,8,20
MS0010000,2014,aggravated-assault,MS,13,22
MS0010000,2015,aggravated-assault,MS,0,0
MS0010000,2016,aggravated-assault,MS,0,0
MS0010100,2009,aggravated-assault,MS,0,14
MS0010100,2010,aggravated-assault,MS,0,18
MS0010100,2011,aggravated-assault,MS,11,18
MS0010100,2012,aggravated-assault,MS,9,18
MS0010100,2013,aggravated-assault,MS,6,23
MS0010100,2014,aggravated-assault,MS,4,39
MS0010100,2015,aggravated-assault,MS,10,31
MS0010100,2016,aggravated-assault,MS,3,37
MS0020000,2009,aggravated-assault,MS,0,0
MS0020000,2010,aggravated-assault,MS,0,0
MS0020000,2011,aggravated-assault,MS,0,0
MS0020000,2012,aggravated-assault,MS,0,0
MO0010000,2009,aggravated-assault,MO,2,8
MO0010000,2010,aggravated-assault,MO,0,20
MO0010000,2011,aggravated-assault,MO,1,15
MO0010000,2012,aggravated-assault,MO,0,3
MO0010000,2013,aggravated-assault,MO,0,12
MO0010000,2014,aggravated-assault,MO,0,6
MO0010000,2015,aggravated-assault,MO,0,7
MO0010000,2016,aggravated-assault,MO,1,7
MO0010100,2009,aggravated-assault,MO,24,51
MO0010100,2010,aggravated-assault,MO,31,88
MO0010100,2011,aggravated-assault,MO,51,116
MO0010100,2012,aggravated-assault,MO,8,47
MO0010100,2013,aggravated-assault,MO,1,37
MO0010100,2014,aggravated-assault,MO,26,59
MO0010100,2015,aggravated-assault,MO,13,48
MO0010100,2016,aggravated-assault,MO,11,36
MO0010600,2009,aggravated-assault,MO,0,0
MO0010600,2010,aggravated-assault,MO,1,1
MO0010600,2011,aggravated-assault,MO,0,0
MO0010600,2012,aggravated-assault,MO,0,2
PA0010000,2009,aggravated-assault,PA,0,0
PA0010000,2010,aggravated-assault,PA,0,0
PA0010000,2011,aggravated-assault,PA,0,0
PA0010000,2012,aggravated-assault,PA,0,0
PA0010000,2013,aggravated-assault,PA,0,0
PA0010000,2014,aggravated-assault,PA,0,0
PA0010000,2015,aggravated-assault,PA,0,0
PA0010000,2016,aggravated-assault,PA,0,0
PA0010100,2009,aggravated-assault,PA,0,19
PA0010100,2010,aggravated-assault,PA,0,13
PA0010100,2011,aggravated-assault,PA,24,25
PA0010100,2012,aggravated-assault,PA,18,20
PA0010100,2013,aggravated-assault,PA,12,11
PA0010100,2014,aggravated-assault,PA,20,21
PA0010100,2015,aggravated-assault,PA,7,12
PA0010100,2016,aggravated-assault,PA,28,26
PA0010200,2009,aggravated-assault,PA,0,12
PA0010200,2010,aggravated-assault,PA,0,7
PA0010200,2011,aggravated-assault,PA,10,9
PA0010200,2012,aggravated-assault,PA,13,15
RI0010100,2009,aggravated-assault,RI,1,2
RI0010100,2010,aggravated-assault,RI,2,2
RI0010100,2011,aggravated-assault,RI,5,7
RI0010100,2012,aggravated-assault,RI,1,1
RI0010100,2013,aggravated-assault,RI,1,1
RI0010100,2014,aggravated-assault,RI,3,3
RI0010100,2015,aggravated-assault,RI,0,1
RI0010100,2016,aggravated-assault,RI,1,1
RI0010200,2009,aggravated-assault,RI,6,9
RI0010200,2010,aggravated-assault,RI,12,14
RI0010200,2011,aggravated-assault,RI,6,9
RI0010200,2012,aggravated-assault,RI,11,12
RI0010200,2013,aggravated-assault,RI,4,3
RI0010200,2014,aggravated-assault,RI,11,11
RI0010200,2015,aggravated-assault,RI,10,10
RI0010200,2016,aggravated-assault,RI,9,9
RI0010300,2009,aggravated-assault,RI,10,14
RI0010300,2010,aggravated-assault,RI,14,16
RI0010300,2011,aggravated-assault,RI,11,13
RI0010300,2012,aggravated-assault,RI,8,10
SC0010000,2009,aggravated-assault,SC,15,47
SC0010000,2010,aggravated-assault,SC,19,43
SC0010000,2011,aggravated-assault,SC,19,40
SC0010000,2012,aggravated-assault,SC,9,44
SC0010000,2013,aggravated-assault,SC,14,26
SC0010000,2014,aggravated-assault,SC,22,30
SC0010000,2015,aggravated-assault,SC,5,14
SC0010000,2016,aggravated-assault,SC,19,33
SC0010100,2009,aggravated-assault,SC,67,90
SC0010100,2010,aggravated-assault,SC,38,44
SC0010100,2011,aggravated-assault,SC,44,64
SC0010100,2012,aggravated-assault,SC,42,53
SC0010100,2013,aggravated-assault,SC,19,36
SC0010100,2014,aggravated-assault,SC,17,20
SC0010100,2015,aggravated-assault,SC,15,22
SC0010100,2016,aggravated-assault,SC,14,22
SC0010200,2009,aggravated-assault,SC,5,9
SC0010200,2010,aggravated-assault,SC,10,12
SC0010200,2011,aggravated-assault,SC,3,7
SC0010200,2012,aggravated-assault,SC,1,5
OR0010000,2009,burglary,OR,0,7
OR0010000,2010,burglary,OR,0,6
OR0010000,2011,burglary,OR,0,15
OR0010000,2012,burglary,OR,0,9
OR0010000,2013,burglary,OR,1,39
OR0010000,2014,burglary,OR,2,10
OR0010000,2015,burglary,OR,4,18
OR0010000,2016,burglary,OR,2,15
OR0010100,2009,burglary,OR,0,25
OR0010100,2010,burglary,OR,0,29
OR0010100,2011,burglary,OR,0,22
OR0010100,2012,burglary,OR,1,11
OR0010100,2013,burglary,OR,4,68
OR0010100,2014,burglary,OR,3,48
OR0010100,2015,burglary,OR,6,46
OR0010100,2016,burglary,OR,6,61
OR001070X,2009,burglary,OR,0,0
OR001070X,2010,burglary,OR,0,0
OR001070X,2011,burglary,OR,0,0
OR001070X,2012,burglary,OR,0,0
MD0010000,2009,burglary,MD,0,0
MD0010000,2010,burglary,MD,0,0
MD0010000,2011,burglary,MD,9,48
MD0010000,2012,burglary,MD,29,96
MD0010000,2013,burglary,MD,29,100
MD0010000,2014,burglary,MD,32,103
MD0010000,2015,burglary,MD,26,76
MD0010000,2016,burglary,MD,14,52
MD0010200,2009,burglary,MD,92,380
MD0010200,2010,burglary,MD,124,370
MD0010200,2011,burglary,MD,107,319
MD0010200,2012,burglary,MD,109,317
MD0010200,2013,burglary,MD,114,323
MD0010200,2014,burglary,MD,115,292
MD0010200,2015,burglary,MD,127,280
MD0010200,2016,burglary,MD,112,247
MD0010300,2009,burglary,MD,10,51
MD0010300,2010,burglary,MD,5,37
MD0010300,2011,burglary,MD,12,63
MD0010300,2012,burglary,MD,12,67
MAMSP0000,2009,burglary,MA,0,0
MAMSP0000,2010,burglary,MA,0,0
MAMSP0000,2011,burglary,MA,0,0
MAMSP0000,2012,burglary,MA,0,0
MAMSP0000,2013,burglary,MA,0,0
MAMSP0000,2014,burglary,MA,0,0
MAMSP0000,2015,burglary,MA,0,0
MAMSP0000,2016,burglary,MA,0,0
MA0010100,2009,burglary,MA,73,483
MA0010100,2010,burglary,MA,71,428
MA0010100,2011,burglary,MA,44,360
MA0010100,2012,burglary,MA,50,377
MA0010100,2013,burglary,MA,69,289
MA0010100,2014,burglary,MA,71,223
MA0010100,2015,burglary,MA,48,169
MA0010100,2016,burglary,MA,45,133
MA0010200,2009,burglary,MA,6,289
MA0010200,2010,burglary,MA,4,240
MA0010200,2011,burglary,MA,10,225
MA0010200,2012,burglary,MA,14,267
MI0100100,2009,burglary,MI,3,6
MI0100100,2010,burglary,MI,0,4
MI0100100,2011,burglary,MI,1,4
MI0100100,2012,burglary,MI,1,0
MI0100100,2013,burglary,MI,1,1
MI0100100,2014,burglary,MI,4,5
MI0100100,2015,burglary,MI,0,0
MI0100100,2016,burglary,MI,0,1
MI0110100,2009,burglary,MI,12,69
MI0110100,2010,burglary,MI,11,42
MI0110100,2011,burglary,MI,13,55
MI0110100,2012,burglary,MI,4,73
MI0110100,2013,burglary,MI,3,77
MI0110100,2014,burglary,MI,1,42
MI0110100,2015,burglary,MI,1,61
MI0110100,2016,burglary,MI,3,40
MI0200200,2009,burglary,MI,7,27
MI0200200,2010,burglary,MI,8,32
MI0200200,2011,burglary,MI,6,21
MI0200200,2012,burglary,MI,4,27
MN0010000,2009,burglary,MN,14,121
MN0010000,2010,burglary,MN,21,124
MN0010000,2011,burglary,MN,26,141
MN0010000,2012,burglary,MN,21,181
MN0010000,2013,burglary,MN,27,167
MN0010000,2014,burglary,MN,18,103
MN0010000,2015,burglary,MN,3,86
MN0010000,2016,burglary,MN,5,104
MN0010100,2015,burglary,MN,1,10
MN0010100,2016,burglary,MN,0,5
MN0010400,2015,burglary,MN,0,2
MN0010400,2016,burglary,MN,0,0
MN0020000,2009,burglary,MN,22,291
MN0020000,2010,burglary,MN,29,278
MN0020000,2011,burglary,MN,37,302
MN0020000,2012,burglary,MN,27,320
MN0020000,2013,burglary,MN,24,249
MN0020000,2014,burglary,MN,28,182
MN0020000,2015,burglary,MN,23,175
MN0020000,2016,burglary,MN,16,157
MS0010000,2009,burglary,MS,50,214
MS0010000,2010,burglary,MS,9,332
MS0010000,2011,burglary,MS,33,297
MS0010000,2012,burglary,MS,11,143
MS0010000,2013,burglary,MS,2,169
MS0010000,2014,burglary,MS,10,91
MS0010000,2015,burglary,MS,0,0
